"","W1GrssyrMP","W1GrssyrHH","W1wrk1aMP","W1condur5MP","W1hea2MP","W1NoldBroHS","W1InCarHH","W1hous12HH","W1usevcHH","W1hiqualmum","W1hiqualdad","W1wrkfulldad","W1wrkfullmum","W1empsmum","W1empsdad","W1ch0_2HH","W1ch3_11HH","W1ch12_15HH","W1ch16_17HH","IndSchool","W1marstatmum","W1depkids","W1famtyp2","W1nssecfam","W1ethgrpYP","W1heposs9YP","W1hwndayYP","W1truantYP","W1alceverYP","W1bulrc","W1disabYP","W1yschat1","W2ghq12scr","W2disc1YP","W2depressYP","W4AlcFreqYP","W4CannTryYP","W4NamesYP","W4RacismYP","W4empsYP","W4schatYP","W4Childck1YP","W5JobYP","W5EducYP","W5Apprent1YP","W6JobYP","W6UnivYP","W6EducYP","W6Apprent1YP","W6acqno","W6gcse","W6als","W6OwnchiDV","W6Childliv","W6DebtattYP","W6NEETAct","W8DDEGP","W8DGHQSC","W8DMARSTAT","W8TENURE","W8DACTIVITY","W8QMAFI","W8DINCW"
"1511",5928,NA,"2","1","2","2","1","2","1","8","4","1","2","2","1","0","2","1","0","0","2","3","0","4","1","2","2","2","1","2","3",38,0,"2","1","2","1","1","2","5",15,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,15,NA,"1",0,"1","5","1","1",406.01
"1512",5928,NA,"2","1","2","0","1","2","1","5","15","1","2","2","1","0","0","1","0","0","2","1","0","3","1","1","5","2","2","2","3",43,5,"2","3","5","2","2","2","5",16,NA,"1","1","2","1","2","2","2","3","4","1","2",NA,14,NA,"1",0,"1","7","11","5",348.16
"1513",5907.2,17867.2,"2","1","2","1","1","2","1","8","4","2","2","2","2","0","0","2","1","0","3","3","0","2","1","1","2","1","1","1","3",31,1,"2","2","4","1","2","2","5",12,NA,"1","1","2","1","2","1","2","3","4","1","2",NA,14,NA,"0",0,"1","5","14","3",402.84
"1514",5868,31868,"2","1","2","0","1","2","1","15","13","1","2","2","1","0","0","1","0","0","2","1","0","7","1","4","0","2","1","2","2",25,0,"1","1",NA,"1","1","2","5",11,NA,"1","2","1","1","2","1","1","9","4","4","1","2",17,NA,"0",6,"1","4","1","2",302.46
"1515",5850,5850,"2","1","1","1","1","2","2","20",NA,NA,"2","2",NA,"0","0","1","1","0","5","2","1","7","1","4","1","2","2","1","3",42,4,"2","3","6","2","2","2","5",10,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,18,NA,NA,7,"1","4","1","1",254.28
"1516",5850,5850,"2","2","2","1","1","2","1","20","20","3","2","2","6","0","1","1","0","0","2","2","0","5","1","4","4","2","2","2","3",27,0,"2","2",NA,"2","2","2","3",13,NA,"2","1","2","2","2","1","2","9","4","4","2",NA,2,NA,NA,0,"1","4","1","3",252.22
"1517",5850,21850,"2","1","1","1","1","4","1","7","13","1","2","2","1","0","1","1","0","0","2","2","0","4","1","2","1","2","1","2","2",39,1,"2","1","3","2","2","2","5",16,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,17,NA,"0",1,"1","4","3","1",419.37
"1518",5850,29850,"2","1","1","0","1","5","1","20","20","1","2","2","1","0","0","1","0","0","2","1","0","2","1","2","5","2","1","2","3",37,4,"2","3","6","2","2","2","5",16,NA,"1","1","2","2","1",NA,NA,"1","4","4","2",NA,11,NA,"0",2,"1","4","1","2",337.54
"1519",5850,NA,"2","1","2","2","1","2","1","5","4","1","2","2","1","0","2","1","0","0","2","3","0","2","3","2","4","2","2","2","3",44,0,"2","1",NA,"2","2","2","5",11,NA,"2","1","2","2","2","1","2","3","4","1","2",NA,14,NA,"1",1,"1","4","1","2",312.34
"1520",5850,35850,"2","1","2","2","1","1","1","20","1","1","2","2","1","0","2","1","1","0","2","4","0","2","4","1","5","2","2","2","3",25,10,"2","4",NA,"2","2","2","5",13,NA,"1","1","2","1","1",NA,NA,"1","4","4","2",NA,12,NA,"1",10,"1","1","1","3",276.69
"1521",5840,5840,"3","1","2","0","1","4","1","16",NA,NA,"1","1",NA,"0","2","1","0","0","1","3","1","4","1","3","2","2","1","1","2",34,8,"1","4","3","1","2","2","5",7,NA,"1","2","1","1","2","2","1","9","4","4","2",NA,5,NA,NA,12,"1","4","13","5",321.23
"1522",5832.32,27432.32,"2","1","2","1","1","2","1","16","15","1","2","2","1","0","1","1","0","0","2","2","0","5","1","2","5","2","2","2","3",33,1,"2","3","4","2","2","2","5",11,NA,"2","1","2","1","2","2","2","9","4","4","2",NA,6,NA,"0",0,"1","7","6","2",345.04
"1523",5824,22932,"5","1","2","1","1","5","1","16","13","1","3","3","1","0","1","1","0","0","2","2","0","2","1","2","2","1","1","2","3",37,1,"2","3","2","1","2","1","5",10,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,10,NA,NA,0,"1","5","1","3",350.52
"1524",5824,NA,"2","1","2","1","1","2","1","15",NA,"1","2","2","1","0","1","2","1","0","2","4","0","3","1","1","4","1","1","2","3",20,3,"2","1","1","1","2","2","5",15,NA,"2","1","2","2","1",NA,NA,"1","4","4","2",NA,10,NA,"0",5,"1","7","3","3",387.4
"1525",5824,5824,"2","1","2","0","1","2","1","16","16","3","2","2","6","0","0","1","0","0","3","1","0","6","1","2","2","2","1","2","3",33,0,"1","2","2","1","2","2","5",15,NA,"1","1","2","1","1",NA,NA,"1","4","4","2",NA,13,NA,"1",9,"2","2","1","1",308.58
"1526",5820.36,5820.36,"2","1","2","1","1","4","1","14",NA,NA,"2","2",NA,"0","1","1","0","0","5","2","1","3","1","2","2","2","1","1","3",32,0,"2","1","3","1","2","2","4",10,NA,"1","1","1","1","2","1","2","9","4","4","2",NA,10,NA,NA,0,"1","2","1","2",388.47
"1527",5818.8,5818.8,"1","1","2","1","1","4","2","9",NA,NA,"1","1",NA,"0","1","1","0","0","5","2","1","5","1","2","3","1","1","2","1",36,1,"2","2","1","1","2","2","3",13,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,8,NA,NA,5,"2","4","1","3",374.14
"1528",5800.6,24130.6,"2","1","2","1","1","4","1","20","15","1","2","2","1","0","1","1","1","0","3","3","0","7","1","1","5","2","2","1","3",37,6,"2","4","2","2","2","2","5",13,NA,"2","1","2","1","2","1","2","3","4","1","2",NA,16,NA,"0",1,"1","2","1","2",294.05
"1529",5800,23800,"2","1","1","1","1","2","1","14","13","1","2","2","1","0","1","1","0","0","2","2","0","4","1","2","0","2","1","2","2",34,2,"2","3","2","1","2","1","1",7,NA,"1","1","1","1","2","1","1","9","4","4","2",NA,14,NA,NA,7,"1","7","1","3",347.82
"1530",5787.6,38187.6,"2","1","2","0","1","2","1","6","9","1","2","2","1","0","0","1","0","0","2","1","0","3","1","2","3","2","1","2","3",27,1,"2","1","3","2","2","2","5",13,NA,"2","1","2","2","1",NA,NA,"1","4","4","2",NA,13,NA,NA,5,"1","7","1","1",366.45
"1531",5757.44,20957.04,"2","1","2","3","1","2","1","5","16","1","2","2","1","2","0","2","0","0","2","4","0","6","1","1","4","2","1","1","3",44,0,"2","1","2","2","2","2","5",16,NA,"1","1","2","2","1",NA,NA,"1","4","4","2",NA,18,NA,NA,1,"2","4","1","3",346.94
"1532",5754.84,54754.84,"2","1","2","0","1","2","1","19","4","1","2","2","1","0","0","1","1","0","2","2","0","2","1","2","4","2","2","2","2",35,0,"2","1",NA,"2","2","2","5",13,NA,"1","1","2","2","1",NA,NA,"1","4","4","2",NA,15,NA,"1",0,"1","7","4","2",386.38
"1533",5746,NA,"2","1","2","1","1","2","1","5","8","1","2","2","1","0","0","2","0","0","2","2","0","3","1","1","3","2","2","1","3",38,0,"2","1","3","2","2","2","5",19,NA,"1","1","2","1","1",NA,NA,"1","4","4","2",NA,15,NA,"1",2,"1","7","2","2",347.19
"1534",5720,20051.2,"2","1","1","1","1","2","1","20","9","1","2","2","1","0","1","1","0","0","3","2","0","2","2","1","2","2","1","2","3",36,1,"1","2","4","1","2","2","5",15,NA,"1","1","2","2","1",NA,NA,"1","4","4","2",NA,18,NA,NA,2,"1","4","1","1",232.21
"1535",5720,59048,"2","1","2","1","1","2","1","19","8","1","2","2","1","0","1","1","0","0","3","2","0","2","1","3","1","2","2","2","1",36,1,"2","1","4","2","2","2","5",14,NA,"1","1","2","1","1",NA,NA,"2","4","4","2",NA,11,NA,NA,0,"2","5","2","1",245.41
"1536",5720,5720,"2","1","2","2","1","4","2","20",NA,NA,"2","2",NA,"0","1","2","0","0","4","3","1","7","1","2","3","2","1","1","3",37,5,"2","4","3","1","1","2","3",13,NA,"1","2","2","2","2","2","2","9","4","4","2",NA,9,"1",NA,1,"1","2","5","3",277.47
"1537",5720,5720,"2","1","1","1","1","2","1","20",NA,NA,"2","2",NA,"0","1","1","0","0","5","2","1","3","3","2","5","2","2","2","3",34,0,"2","1","6","2","2","1","5",13,NA,"1","1","2","2","2","2","2","9","4","4","2",NA,13,NA,NA,10,"1","4","1","4",217.43
"1538",5720,17720,"2","1","2","0","1","2","1","20","20","1","2","2","1","0","0","1","0","0","2","1","0","4","1","3","2","1","1","2","3",27,0,"2","1","3","2","2","2","5",17,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,13,NA,"0",2,"1","5","1","1",377.99
"1539",5720,37960,"4","1","2","1","1","2","1","2","4","1","2","2","1","0","0","2","0","0","2","2","0","2","1","2","2","2","2","1","3",36,2,"2","2","5","2","2","2","5",19,NA,"2","1","2","2","1",NA,NA,"1","4","4","2",NA,15,NA,"1",0,"1","4","3","2",384.67
"1540",5720,NA,"2","1","2","0","1","2","1","15","15","1","2","2","1","0","0","1","0","0","2","1","0","1","1","1","4","2","2","2","3",42,0,"2","1","4","2","2","2","5",11,NA,"1","1","2","1","1",NA,NA,"1","4","4","2",NA,14,NA,"1",0,"1","4","1","3",384.59
"1541",5720,NA,"2","1","2","1","1","2","1","15","15","1","2","2","1","0","1","1","0","0","2","2","0","4","1","2","4","2","1","2","3",37,0,"2","1","6","2","2","2","5",18,NA,"1","1","2","2","1",NA,NA,"1","4","4","2",NA,14,NA,"1",4,"1","5","6","3",363.75
"1542",5716.88,19507.28,"2","1","2","0","1","2","1","14","9","1","2","2","1","0","0","1","1","0","2","2","0","5","1","1","0","1","2","1","3",12,0,"2","2","4","1","2","2","2",9,NA,"2","2","2","1","2","1","1","9","4","4","2",NA,8,NA,"0",0,"1","7","1","2",307.09
"1543",5709.6,27549.6,"2","1","2","0","1","2","1","8","13","1","2","2","1","0","0","1","1","0","2","2","0","2","1","3","3","2","1","2","3",34,4,"2","3","2","1","2","2","2",13,NA,"1","2","1","1","2","1","1","9","4","4","2",NA,7,NA,NA,0,"2","2","1","3",326.67
"1544",5668,55668,"2","1","2","3","1","2","1","1","1","1","2","2","1","0","2","2","0","0","2","4","0","4","1","2","1","2","1","2","3",41,0,"2","1","2","2","2","2","5",18,NA,"1","1","2","2","2","2","2","9","4","4","2",NA,14,"3","1",0,"1","4","1","1",330.14
"1545",5668,44068,"2","1","2","1","1","2","1","6","2","1","2","2","1","0","0","2","0","0","2","2","0","1","1","1","5","2","2","2","3",42,1,"2","2",NA,"2","1","2","5",18,NA,"1","1","2","2","1",NA,NA,"1","4","4","2",NA,18,NA,"1",1,"1","4","1","2",326.9
"1546",5667.48,22021.48,"2","1","2","1","1","2","1","20","15","1","2","2","1","0","0","2","0","0","2","2","0","5","1","2","5","2","1","1","3",41,0,"2","1","3","2","2","2","5",17,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,9,NA,NA,0,"1","7","2","1",323.3
"1547",5662.8,21262.8,"2","1","2","0","1","2","1","7","13","1","2","2","1","0","0","1","0","0","2","1","0","5","1","1","4","2","2","2","3",45,0,"2","2",NA,"2","2","2","5",17,NA,"2","1","2","2","1",NA,NA,"1","4","4","2",NA,15,NA,NA,1,"1","5","2","2",369.64
"1548",5655,53655,"2","1","2","0","1","2","1","15","8","1","2","2","1","0","0","1","1","0","2","2","0","2","1","1","2","2","1","1","2",30,7,"1","3","2","1","2","2","5",4,NA,"1","1","2","1","1",NA,NA,"9","4","4","2",NA,4,NA,"0",0,"1","7","1","2",411.79
"1549",5631.6,28953.6,"2","1","2","1","1","2","1","15","9","1","2","2","1","0","1","1","0","0","2","2","0","5","1","3","2","2","2","2","3",37,0,"2","1","6","2","2","2","5",13,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,13,NA,NA,4,"1","7","1","2",318.26
"1550",5625.36,5625.36,"2","1","2","0","1","2","1","8",NA,NA,"2","2",NA,"0","0","1","1","0","5","2","1","6","1","3","4","2","2","2","3",39,0,"2","2",NA,"2","2","2","5",17,NA,"2","1","2","1","2","2","2","9","4","4","2",NA,5,NA,"0",0,"1","7","2","2",271.67
"1551",5616,5616,"1","1","1","1","1","4","2","1",NA,NA,"1","1",NA,"0","0","1","1","0","1","2","1","6","6","2","5","2","1","2","3",39,3,"1","2","3","1","2","2","5",18,NA,"1","1","2","2","2","2","2","9","4","4","2",NA,10,"1",NA,0,"1","4","1","1",225.31
"1552",5616,35616,"2","1","2","1","1","2","1","15","15","1","2","2","1","0","1","1","0","0","2","2","0","2","1","2","2","2","1","1","3",30,3,"2","3","2","1","2","2","5",14,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,5,NA,"0",5,"1","4","2","2",469.74
"1553",5616,NA,"2","1","2","1","1","2","1","15","5","1","2","2","1","0","1","1","0","0","2","2","0","2","1","3","5","2","2","2","3",28,0,"2","2","4","2","2","2","5",16,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,3,NA,"0",1,"1","2","1","2",419.25
"1554",5616,5616,"2","1","2","0","1","5","1","4",NA,NA,"2","2",NA,"0","0","1","0","0","5","1","1","7","1","3","3","2","1","1","2",35,5,"2","2","6","2","1","2","5",16,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,11,NA,"0",3,"1","4","1","2",267.29
"1555",5616,62016,"2","1","2","1","1","1","1","4","2","1","2","2","1","0","0","2","0","0","2","2","0","2","1","2","4","2","1","2","3",45,0,"2","1","4","2","2","2","5",16,NA,"1","1","2","1","1",NA,NA,"1","4","4","2",NA,11,NA,"1",0,"1","7","1","1",369.37
"1556",5616,41616,"2","1","2","1","1","2","1","4","4","2","1","1","2","0","0","2","0","0","2","2","0","5","1","1","4","2","2","2","2",39,0,"2","2","5","2","2","2","5",14,NA,"1","2","2","1","1",NA,NA,"1","4","4","2",NA,16,NA,"1",0,"1","7","1","1",350.07
"1557",5616,NA,"2","1","2","1","1","8","1","7","4","1","2","2","1","0","1","1","0","0","2","2","0","2","1","1","3","2","1","1","3",39,4,"2","3","5","2","1","2","5",19,NA,"2","1","2","2","1",NA,NA,"1","4","4","2",NA,8,NA,"1",0,"2","4","6","1",417.22
"1558",5616,29616,"2","1","2","2","1","2","1","7","15","1","2","2","1","0","2","1","0","0","2","3","0","3","1","1","4","2","2","2","3",32,3,"2","3","3","1","2","2","5",16,NA,"2","1","2","2","1",NA,NA,"1","4","4","2",NA,9,NA,"1",7,"1","4","1","2",369.46
"1559",5616,NA,"2","1","2","0","1","2","1","4","2","1","2","2","1","0","0","1","1","0","2","2","0","1","1","1","2","1","1","1","3",28,0,"2","2","2","1","2","2","5",15,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,15,NA,"1",6,"1","4","1","3",405.59
"1560",5595.2,NA,"2","1","2","1","1","2","1","9","15","1","2","2","1","0","1","1","0","0","2","2","0","4","1","2","5","2","2","1","3",33,0,"2","1","6","2","2","2","5",15,NA,"1","1","2","2","1",NA,NA,"1","4","4","2",NA,16,NA,NA,2,"1","7","1","1",351.43
"1561",5595.2,17880.2,"2","1","2","0","1","2","1","16","16","1","2","2","1","0","0","1","1","0","2","2","0","6","1","4","1","1","1","1","3",40,3,"2","4","3","1","2","2","4",15,NA,"1","1","1","1","2","1","1","9","4","4","2",NA,15,NA,"0",2,"1","4","1","1",289.3
"1562",5569.2,5569.2,"2","1","2","1","1","2","1","15",NA,NA,"2","2",NA,"0","0","2","0","0","3","2","0","3","1","2","5","2","1","2","3",27,0,"2","2","2","1","2","2","5",11,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,7,NA,NA,0,"1","2","1","1",344.8
"1563",5560.36,19874.92,"2","1","2","2","1","2","1","13","20","1","2","2","1","0","2","1","0","0","2","3","0","7","1","4","1","2","1","2","3",33,0,"2","1","2","1","2","2","4",11,NA,"1","1","1","1","2","2","2","9","4","4","2",NA,11,NA,"0",1,"1","7","3","2",333.59
"1564",5543.2,NA,"2","1","2","0","1","2","2","8","15","1","2","2","1","0","0","1","1","0","2","2","0","4","1","2","3","2","2","2","3",39,0,"2","2","3","2","2","2","5",16,NA,"1","1","2","2","1",NA,NA,"1","4","4","2",NA,17,NA,NA,0,"2","2","1","1",373.96
"1565",5532.8,NA,"2","1","2","1","1","2","1","9","16","1","2","2","1","0","0","2","0","0","3","2","0","7","1","2","3","2","2","1","3",40,0,"2","1","3","2","2","2","5",9,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,17,NA,"0",0,"1","4","2","3",355.02
"1566",5525.52,20532.72,"2","1","2","0","1","2","1","16","9","1","2","2","1","0","0","1","1","0","2","2","0","6","1","3","3","2","1","1","3",29,5,"2","3","2","2","2","2","5",15,NA,"1","1","2","1","1",NA,NA,"1","4","4","2",NA,17,NA,"1",5,"2","2","2","2",416.58
"1567",5525,5525,"10","1","2","1","1","4","1","20","20","3","3","6","8","0","1","1","0","0","2","2","0","6","1","4","1","2","2","1","3",32,0,"2","1","3","2","1","2","5",12,NA,"2","1","1","1","2","2","2","9","4","4","2",NA,10,NA,"0",2,"1","4","1","2",195.61
"1568",5512,5512,"2","1","2","0","1","1","1","13",NA,NA,"2","2",NA,"0","0","1","0","0","5","1","1","3","1","3","2","2","2","1","2",37,0,"2","1","3","2","2","2","2",14,NA,"2","1","2","2","2","1","2","7","4","4","2",NA,5,NA,NA,6,"2","5","13","3",343.89
"1569",5506.8,22341.8,"2","2","2","2","1","2","1","20","13","1","2","2","1","0","1","2","0","0","3","3","0","3","1","1","4","2","2","1","3",47,5,"2","3","4","2","1","1","5",15,NA,"1","1","2","1","1",NA,NA,"1","4","4","2",NA,11,NA,"1",2,"1","7","6","3",334.58
"1570",5500,31000,"4","1","2","0","1","2","1","14","8","1","2","2","1","0","0","1","1","0","2","2","0","2","1","2","3","1","1","2","3",35,2,"2","3","4","1","2","2","4",16,NA,"2","2","2","1","2","2","2","9","4","4","2",NA,13,NA,NA,5,"1","4","1","2",366.88
"1571",5500,NA,"2","1","2","2","1","1","1","15","17","1","2","2","1","0","2","1","0","0","4","3","0","3","1","2","3","2","1","2","3",26,0,"2","2","2","2","2","2","5",4,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,16,NA,"1",5,"1","4","1","3",341.62
"1572",5494.32,27494.32,"2","1","2","1","1","2","1","15","9","1","2","2","1","0","1","1","0","0","2","2","0","1","1","1","3","2","2","2","2",44,0,"2","1","3","2","2","2","5",17,NA,"1","1","2","2","1",NA,NA,"1","4","4","2",NA,16,NA,"0",0,"1","7","1","2",334.29
"1573",5474.56,25841.92,"10","1","1","2","1","2","1","16","9","1","3","6","1","0","2","1","0","0","2","3","0","5","1","1","5","2","1","1","3",28,0,"2","1","2","2","1","2","5",5,NA,"1","2","2","1","2","2","2","4","1","2","2",NA,15,NA,"0",4,"1","4","1","4",283.19
"1574",5474.56,22712.56,"2","1","2","2","1","2","1","16","8","1","2","2","1","0","2","1","1","0","2","4","0","5","6","1","4","2","1","1","1",36,2,"1","2",NA,"2","1","2","5",15,NA,"2","1","2","2","2","1","2","9","4","4","2",NA,12,NA,"1",1,"1","7","1","3",232.16
"1575",5467.8,45467.8,"2","1","2","1","1","2","1","7","15","1","2","2","1","0","0","2","0","0","2","2","0","4","1","2","2","1","1","1","3",26,6,"2","4","1","1","2","2","5",10,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,11,NA,"0",2,"1","4","1","1",409.78
"1576",5466.24,NA,"2","1","2","1","1","2","1","7","16","1","2","2","1","0","1","1","0","0","2","2","0","2","1","1","2","2","1","1","3",26,11,"2","4","4","2","1","2","5",13,NA,"1","1","2","2","2","2","2","9","4","4","2",NA,11,NA,"1",6,"1","4","5","3",423.43
"1577",5460,5460,"1","1","2","1","1","2","1","20",NA,NA,"1","1",NA,"0","1","1","0","0","5","2","1","7","1","3","5","2","1","2","3",35,0,"2","1","6","2","2","2","5",17,NA,"1","2","2","1","2","2","1","9","4","4","2",NA,10,NA,"0",3,"1","4","1","1",239.74
"1578",5460,26460,"2","1","2","0","1","2","1","20","4","1","2","2","1","0","0","2","0","0","2","2","0","1","1","2","3","2","1","1","3",38,0,"2","1","3","1","1","2","5",15,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,7,NA,"0",0,"2","4","1","2",277.44
"1579",5460,21060,"2","1","2","0","1","1","1","16","15","1","2","2","1","0","0","1","1","0","2","2","0","7","1","4","5","2","1","1","3",34,5,"2","3","3","2","1","2","5",16,NA,"1","1","2","1","2","1","2","1","4","4","2",NA,12,NA,"1",7,"1","7","2","2",343.61
"1580",5434,5434,"2","1","1","0","1","4","1","15",NA,NA,"2","2",NA,"0","0","1","0","0","5","1","1","2","1","1","4","1","1","1","3",27,7,"2","3","3","1","2","2","5",15,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,10,NA,NA,10,"1","4","1","2",337.68
"1581",5434,37882,"2","1","2","0","1","2","1","18","14","1","2","2","1","0","0","1","1","0","2","1","0","5","1","2","2","2","2","1","3",28,0,"2","2","2","2","1","2","4",13,NA,"1","1","1","1","2","1","1","9","4","4","2",NA,11,NA,"0",0,"1","5","4","1",265.24
"1582",5416.32,32416.32,"2","1","2","1","1","2","1","15","15","1","2","2","1","0","1","2","0","0","2","3","0","4","1","1","1","2","2","2","3",38,0,"2","1","3","2","2","2","5",13,NA,"1","1","2","1","2","1","2","9","4","4","2",NA,16,NA,NA,1,"1","1","1","2",358.85
"1583",5408,22208,"1","1","2","0","1","2","1","20","4","1","1","1","1","0","0","1","1","0","2","2","0","3","1","2","5","2","2","1","3",36,1,"2","2","5","2","2","2","5",16,NA,"1","1","2","2","1",NA,NA,"1","4","4","2",NA,7,NA,NA,0,"1","5","4","1",379.93
"1584",5408,5408,"2","1","2","2","1","1","1","4",NA,NA,"2","2",NA,"0","1","3","0","0","6","4","1","3","1","2","4","1","1","1","3",34,3,"2","3","2","1","1","2","1",12,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,12,NA,NA,0,"4","4","1","2",382.61
"1585",5408,19734,"2","1","2","1","1","2","1","8","16","1","2","2","1","0","1","2","0","0","2","3","0","7","1","2","3","2","2","2","3",30,0,"2","1","6","2","2","2","5",18,NA,"1","1","2","1","2","1","2","9","4","4","2",NA,12,NA,NA,0,"1","7","1","2",377.9
"1586",5400,30380.8,"2","1","1","1","1","2","1","5","2","1","2","2","1","0","1","1","0","0","2","2","0","3","1","1","2","2","2","2","3",41,1,"2","1","2","2","2","2","5",7,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,8,NA,"0",2,"1","7","1","2",308.86
"1587",5382,16842.8,"2","1","2","1","1","2","1","16","14","1","2","2","1","0","1","1","0","0","2","2","0","7","1","4","1","2","2","1","3",25,0,"1","1",NA,"2","2","2","1",4,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,12,NA,NA,3,"1","4","1","3",225.66
"1588",5376.8,5376.8,"2","1","2","0","1","4","2","20",NA,NA,"2","2",NA,"0","0","1","0","0","5","1","1","2","1","3","3","2","2","1","3",19,3,"2","2","3","1","1","2","5",10,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,12,NA,"0",3,"1","4","2","3",299.84
"1589",5376.8,21499.4,"2","1","1","0","1","6","1","9","4","1","2","2","1","0","0","1","0","0","2","1","0","5","1","2","5","2","1","2","3",37,0,"2","2","3","2","1","2","5",9,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,12,NA,"1",0,"2","7","1","3",364.06
"1590",5361.72,11361.72,"2","1","1","0","1","4","1","7","17","1","2","2","1","0","0","1","1","0","2","2","0","4","1","3","2","2","1","1","3",40,0,"2","2","5","1","2","2","5",9,NA,"1","1","1","1","2","2","2","9","4","4","2",NA,6,NA,NA,6,"1","5","9","5",312.1
"1591",5335.2,60335.2,"2","1","2","0","1","2","1","13","15","1","2","2","1","0","0","1","0","0","2","1","0","5","1","3","2","2","1","2","3",30,0,"2","1","2","1","2","2","5",13,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,11,NA,NA,7,"1","2","1","2",410.37
"1592",5335.2,19063.2,"2","1","1","0","1","1","1","15","15","1","2","2","1","0","0","1","0","0","2","1","0","3","1","1","3","2","2","1","3",44,0,"2","1","2","2","2","2","5",19,NA,"2","1","2","1","1",NA,NA,"1","4","4","2",NA,9,NA,"1",6,"1","5","7","1",358.61
"1593",5304,28392,"2","1","1","0","1","2","1","16","8","1","2","2","1","0","0","2","0","0","2","2","0","5","1","2","4","2","2","1","3",39,0,"2","1","6","2","2","2","5",15,NA,"1","1","2","1","1",NA,NA,"1","4","4","2",NA,8,NA,"1",0,"1","2","1","1",393.23
"1594",5293.6,25593.88,"2","1","2","1","1","2","1","16","13","1","2","2","1","0","1","1","0","0","3","2","0","5","1","2","3","1","1","1","3",38,2,"2","4","2","1","2","2","5",14,NA,"2","2","2","2","2","2","2","9","4","4","2",NA,10,"1","0",3,"1","4","1","3",275.41
"1595",5279.04,5279.04,"2","1","2","0","1","1","1","20",NA,NA,"2","2",NA,"0","0","1","0","0","6","1","1","5","1","1","2","2","1","2","2",45,1,"2","1","5","2","2","2","5",19,NA,"1","2","2","1","1",NA,NA,"1","4","4","2",NA,12,NA,NA,2,"1","5","1","2",291.18
