W1GrssyrHH,W1wrk1aMP,W1condur5MP,W1hea2MP,W1NoldBroHS,W1InCarHH,W1hous12HH,W1usevcHH,W1hiqualmum,W1hiqualdad,W1wrkfulldad,W1wrkfullmum,W1empsmum,W1empsdad,IndSchool,W1marstatmum,W1depkids,W1famtyp2,W1nssecfam,W1ethgrpYP,W1heposs9YP,W1hwndayYP,W1truantYP,W1alceverYP,W1bulrc,W1disabYP,W1yschat1,W2ghq12scr,W2disc1YP,W2depressYP,W4AlcFreqYP,W4CannTryYP,W4NamesYP,W4RacismYP,W4empsYP,W4schatYP,W4Childck1YP,W5JobYP,W5EducYP,W5Apprent1YP,W6JobYP,W6UnivYP,W6EducYP,W6Apprent1YP,W6acqno,W6gcse,W6als,W6OwnchiDV,W6Childliv,W6DebtattYP,W8DGHQSC,W8DMARSTAT,W8TENURE,W8DACTIVITY,W8QDEB2
31735.6,2,1,2,5,1,2,1,6,2,1,2,2,1,0,2,6,0,1,1,1,5,2,2,2,3,37,0,2,1,4,2,2,2,5,18,-91,1,1,2,1,2,1,2,3,4,1,2,-91,20,0,1,7,1,2000
24800,2,1,2,0,1,2,1,15,13,1,2,2,1,0,2,2,0,1,1,1,3,2,1,2,3,40,3,2,4,2,2,2,2,5,17,-91,1,1,2,1,2,2,2,9,4,4,2,-91,7,2,3,2,1,7400
27836,2,1,2,1,1,1,1,16,16,1,2,2,1,0,2,2,0,3,1,2,5,2,1,2,3,36,3,2,4,2,1,1,2,5,11,-91,1,2,2,2,1,-91,-91,1,4,4,2,-91,14,2,1,4,1,5000
30810,2,1,2,1,1,2,1,15,5,1,2,2,1,0,2,2,0,5,1,2,3,2,1,2,3,36,0,1,1,2,1,2,2,5,19,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,14,0,1,2,1,10000
-999,2,1,2,0,1,2,1,7,7,1,2,2,1,0,2,2,0,-94,1,2,5,2,1,1,3,26,0,1,2,2,1,2,2,1,13,-91,1,2,2,1,2,2,2,9,4,4,2,-91,11,0,1,7,6,6000
74867.2,2,1,2,3,1,2,1,2,1,1,2,2,1,1,2,6,0,1,1,-99,-99,-99,-99,-99,3,-99,1,2,1,-91,2,2,1,5,18,-91,1,2,2,2,2,2,2,9,4,4,2,-91,12,0,2,2,13,1000
29883.84,2,1,2,2,1,4,1,8,9,1,2,2,1,0,2,3,0,6,1,1,2,2,2,1,2,30,3,2,3,-91,1,2,2,5,9,-91,1,2,1,1,2,2,1,9,4,4,2,-91,13,11,1,4,1,3000
-99,2,1,1,2,1,2,1,20,-99,1,2,2,1,0,2,3,0,-99,1,3,5,2,2,2,3,47,0,2,1,5,2,2,2,5,16,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,12,1,1,7,1,8000
-92,2,1,2,0,1,2,1,16,19,1,2,2,1,0,2,2,0,2,1,3,2,2,1,1,3,35,1,2,1,2,1,2,2,2,15,-91,1,2,2,1,2,2,2,9,4,4,2,-91,12,0,1,5,1,4700
18569.2,2,1,2,0,1,2,1,8,13,1,2,2,1,0,2,1,0,5,1,2,2,2,1,1,3,32,0,2,2,5,2,2,2,5,19,-91,2,2,2,2,1,-91,-91,1,4,4,2,-91,15,0,1,5,6,38000
-99,5,2,2,2,1,4,2,9,-99,3,3,3,3,0,4,4,0,6,1,2,2,2,2,1,3,40,0,2,1,5,2,1,1,3,5,-91,1,1,2,1,2,2,2,9,4,4,2,-91,10,0,1,4,5,1000
17435.6,2,1,2,0,1,5,1,16,15,1,2,2,1,0,2,2,0,6,1,2,2,2,2,-1,3,40,0,2,1,-91,2,2,2,5,17,-91,1,1,2,1,2,1,2,9,4,4,2,-91,9,0,1,4,1,329
23166,2,1,2,0,1,2,2,15,14,1,2,2,1,0,3,2,0,5,1,3,3,2,1,2,3,35,5,2,3,2,2,2,2,5,15,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,13,4,1,2,1,8000
40926,2,1,2,0,1,2,1,16,14,1,2,2,1,0,2,1,0,2,1,2,5,2,1,1,3,37,0,2,1,3,2,2,2,2,13,-91,1,1,2,1,2,1,2,9,4,4,2,-91,11,0,1,4,1,150
4932.72,2,1,2,2,1,5,2,16,-98,-98,2,2,-98,0,5,3,1,7,1,2,3,2,2,1,3,44,2,2,1,5,2,2,2,1,15,-91,1,2,2,1,2,2,1,9,4,4,2,-91,9,12,1,4,1,13000
27940,2,2,2,0,1,2,1,20,14,1,2,2,1,0,2,1,0,4,1,2,4,2,1,1,3,40,0,2,2,4,1,2,2,2,8,-91,1,2,2,2,2,2,2,9,4,4,2,-91,10,4,1,7,5,6000
4979.52,2,2,2,0,1,4,2,20,-98,-98,2,2,-98,0,5,2,1,6,1,4,2,1,1,-1,3,31,1,2,2,3,2,1,2,5,12,-91,1,2,2,1,2,2,2,9,4,4,2,-91,9,0,1,4,2,20000
4992,2,1,2,1,1,4,1,12,-98,-98,2,2,-98,0,1,2,1,6,1,2,2,2,1,2,3,36,0,2,1,3,2,2,2,5,15,-91,1,2,2,1,2,2,2,9,4,4,2,-91,7,0,1,1,1,12000
-999,2,1,2,1,1,2,1,7,13,1,2,2,1,0,2,2,0,4,1,2,5,1,1,1,3,41,2,2,3,4,2,2,2,5,16,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,8,2,1,7,5,21000
-1,3,1,2,1,1,2,1,15,13,1,1,1,1,0,2,3,0,7,1,1,3,2,1,1,3,34,1,2,1,2,-1,2,2,5,17,-91,2,1,2,1,2,1,1,9,4,4,2,-91,17,0,1,7,1,8500
5000,3,1,2,0,1,2,1,4,-98,-98,1,1,-98,0,5,2,1,4,1,1,5,2,1,1,3,30,5,2,4,2,1,1,1,5,14,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,15,2,1,2,1,500
5000,4,1,1,0,1,2,1,5,-98,-98,2,2,-98,0,5,2,1,4,1,2,-91,1,1,2,3,18,11,2,4,2,1,2,2,2,3,-91,2,1,2,1,2,1,2,3,4,1,2,-91,14,3,1,2,1,2300
5000,3,1,2,0,1,2,1,7,-98,-98,1,1,-98,0,5,1,1,4,1,4,-91,2,-1,1,3,41,5,2,3,3,1,2,2,5,14,-91,1,1,2,2,2,2,2,9,4,4,2,-91,23,4,1,4,1,35000
29996,4,1,1,4,1,2,1,8,7,1,2,2,1,0,2,5,0,2,1,1,4,-92,1,1,3,31,2,2,2,2,2,2,2,5,15,-91,1,2,2,2,1,-91,-91,1,4,4,2,-91,17,0,1,4,1,20000
85000,2,1,2,0,1,2,1,19,15,1,2,2,1,0,2,2,0,1,1,2,2,1,1,1,3,32,-92,2,4,2,1,2,2,5,17,-91,1,1,2,1,2,1,2,1,4,4,2,-91,14,2,1,4,1,1000
5000.32,2,1,2,0,1,2,1,13,-98,-98,2,2,-98,0,5,1,1,5,1,1,4,2,2,2,3,40,3,2,3,3,2,2,2,5,16,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,14,0,1,4,3,0
-99,2,1,2,0,1,2,1,15,-99,1,2,2,1,0,2,2,0,-99,1,4,1,2,2,2,3,28,1,2,1,2,2,2,2,5,9,-91,2,1,2,1,2,2,2,9,4,4,2,-91,13,0,1,7,1,5000
5094,2,1,1,1,1,2,1,14,9,1,2,2,1,0,2,2,0,6,1,2,2,2,1,1,3,34,2,2,-1,2,2,2,2,5,13,-91,1,1,2,1,2,2,2,9,4,4,2,-91,17,2,2,2,1,8560
5045.04,2,1,2,0,1,2,1,4,-98,-98,2,2,-98,0,4,2,1,6,1,3,3,2,2,1,2,23,8,2,4,4,2,2,2,5,12,-91,2,1,2,2,2,1,2,4,4,2,2,-91,14,7,1,5,1,200
-99,2,1,2,2,1,2,1,2,-99,1,2,2,1,1,2,4,0,-99,1,1,4,2,1,1,3,34,7,2,2,3,1,2,2,5,15,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,15,0,1,4,1,50
27175.2,2,1,2,1,1,2,1,15,7,1,2,2,1,1,3,4,0,2,1,1,5,2,1,1,3,38,2,2,1,3,2,2,2,5,16,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,12,3,3,4,13,18000
27560,2,1,1,1,1,2,1,15,8,1,2,2,1,0,2,2,0,6,1,2,2,2,1,2,3,41,0,2,2,6,2,2,2,5,16,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,12,0,1,2,1,20000
28444,2,1,2,0,1,1,1,20,8,1,2,2,1,0,2,1,0,6,3,2,5,-1,1,2,3,37,0,2,2,4,2,2,2,5,13,-91,1,1,2,1,2,2,2,9,4,4,2,-91,10,0,1,7,3,6000
-999,2,1,2,1,1,2,1,20,13,1,2,2,1,0,2,3,0,4,1,2,2,2,2,1,3,35,1,2,1,3,1,2,2,5,13,-91,1,1,2,2,2,2,2,9,4,4,2,-91,10,0,1,4,1,3500
29137.6,2,1,2,1,1,2,1,8,13,1,2,2,1,0,2,2,0,4,1,1,4,2,1,1,3,40,0,2,1,3,2,2,2,5,16,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,17,0,1,2,1,30000
-999,2,1,2,0,1,2,1,14,20,1,2,2,1,0,2,1,0,1,1,2,5,-1,2,1,3,30,3,2,2,2,1,2,2,5,9,-91,2,1,2,1,1,-91,-91,1,4,4,2,-91,17,1,1,4,1,2000
-99,2,1,2,0,1,2,1,16,-99,1,2,2,1,0,2,3,0,-99,1,2,4,2,-92,2,2,34,1,2,3,-96,-96,-96,-96,5,17,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,14,1,1,4,1,2000
5158.4,2,1,2,0,1,2,1,15,20,3,2,2,8,0,2,2,0,6,1,2,4,2,1,1,3,35,0,2,1,3,2,2,2,5,14,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,14,1,2,2,1,0
-99,2,1,2,0,1,2,2,13,-99,1,2,2,1,0,2,1,0,-99,5,2,5,2,2,1,3,39,0,2,2,-91,2,2,2,5,18,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,15,2,2,5,1,3600
5176.08,2,1,2,0,1,6,1,4,-98,-98,2,2,-98,0,6,1,1,2,4,2,5,2,2,1,3,35,0,1,1,-91,2,2,1,5,16,-91,2,1,2,1,1,-91,-91,1,4,4,2,-91,12,0,1,4,1,7000
-99,2,1,2,0,1,1,1,6,-99,1,2,2,1,0,2,1,0,6,1,4,0,1,2,1,1,45,-92,2,2,3,2,1,2,5,17,-91,1,1,2,1,2,1,2,9,4,4,2,-91,10,3,1,4,5,150
-99,2,1,2,1,1,2,1,9,-99,1,2,2,1,0,2,2,0,6,1,3,1,2,2,1,3,22,2,2,1,3,2,2,2,4,9,-91,1,2,1,1,2,2,1,9,4,4,2,-91,14,0,1,7,1,800
5200,2,1,2,0,1,2,1,15,4,3,2,2,3,0,2,2,0,6,1,1,3,2,1,2,3,36,7,2,4,4,2,2,2,5,14,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,13,0,1,2,1,4000
40000,2,1,2,1,1,2,1,13,2,1,2,2,1,0,2,2,0,2,1,2,3,2,1,2,2,41,0,2,2,3,2,1,2,4,7,-91,1,2,2,1,2,2,2,9,4,4,2,-91,8,0,1,7,1,50
34004.16,2,1,2,0,1,2,1,15,4,1,2,2,1,0,2,2,0,5,1,3,1,2,2,2,3,31,-92,2,2,2,2,1,2,5,14,-91,2,1,2,2,2,2,2,9,4,4,2,-91,6,0,1,5,1,7500
25210.4,2,1,2,4,1,1,1,16,20,1,2,2,1,0,2,5,0,4,1,1,2,2,2,1,3,42,3,2,3,-96,-96,-96,-96,5,7,-91,1,1,2,1,2,2,1,9,4,4,2,-91,9,0,1,7,1,5000
26962,2,1,2,0,1,2,1,9,13,1,2,2,1,0,2,1,0,5,1,1,1,2,1,1,3,39,5,2,4,3,1,2,2,5,14,-91,2,1,2,2,2,1,2,2,4,4,2,-91,15,0,1,4,1,3000
29241.6,2,1,2,1,-999,-999,-91,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,1,1,4,2,2,2,3,44,0,2,1,2,1,2,2,5,16,-91,1,1,2,2,2,2,2,9,4,4,2,-91,14,1,1,4,1,8000
5252,2,1,2,2,1,4,2,15,-98,-98,2,2,-98,0,1,3,1,7,1,2,-91,1,1,1,3,16,3,2,2,2,1,2,2,3,10,-91,1,2,2,1,2,2,2,9,4,4,1,1,16,0,1,4,2,4000
-99,2,1,2,0,1,2,1,20,-99,1,2,2,1,0,3,2,0,-99,2,2,2,1,1,2,3,40,0,1,-1,2,1,2,2,5,13,-91,1,1,2,1,2,2,2,9,4,4,2,-91,10,2,1,5,1,16019
25593.88,2,1,2,1,1,2,1,16,13,1,2,2,1,0,3,2,0,5,1,2,3,1,1,1,3,38,2,2,4,2,1,2,2,5,14,-91,2,2,2,2,2,2,2,9,4,4,2,-91,10,3,1,4,1,1456
60335.2,2,1,2,0,1,2,1,13,15,1,2,2,1,0,2,1,0,5,1,3,2,2,1,2,3,30,0,2,1,2,1,2,2,5,13,-91,1,2,2,1,2,2,2,9,4,4,2,-91,11,7,1,2,1,1000
5376.8,2,1,2,0,1,4,2,20,-98,-98,2,2,-98,0,5,1,1,2,1,3,3,2,2,1,3,19,3,2,2,3,1,1,2,5,10,-91,1,2,2,1,2,2,2,9,4,4,2,-91,12,3,1,4,2,5000
16842.8,2,1,2,1,1,2,1,16,14,1,2,2,1,0,2,2,0,7,1,4,1,2,2,1,3,25,0,1,1,-1,2,2,2,1,4,-91,1,2,2,1,2,2,2,9,4,4,2,-91,12,3,1,4,1,17000
23387.2,2,1,2,0,1,2,1,20,13,1,2,2,1,0,2,1,0,4,1,2,-91,1,1,2,3,25,0,2,1,2,1,2,2,2,4,-91,1,1,2,1,2,2,2,9,4,4,2,-91,6,4,1,4,2,7000
40400,2,1,2,1,1,2,1,15,8,1,2,2,1,0,2,2,0,2,1,3,-91,2,1,2,3,36,2,2,2,3,1,2,2,1,16,-91,1,2,2,2,2,2,2,9,4,4,2,-91,9,5,1,7,3,0
5408,2,1,2,2,1,1,1,4,-98,-98,2,2,-98,0,6,4,1,3,1,2,4,1,1,1,3,34,3,2,3,2,1,1,2,1,12,-91,1,2,2,1,2,2,2,9,4,4,2,-91,12,0,4,4,1,1000
19734,2,1,2,1,1,2,1,8,16,1,2,2,1,0,2,3,0,7,1,2,3,2,2,2,3,30,0,2,1,6,2,2,2,5,18,-91,1,1,2,1,2,1,2,9,4,4,2,-91,12,0,1,7,1,7000
22208,1,1,2,0,1,2,1,20,4,1,1,1,1,0,2,2,0,3,1,2,5,2,2,1,3,36,1,2,2,5,2,2,2,5,16,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,7,0,1,5,4,15000
32416.32,2,1,2,1,1,2,1,15,15,1,2,2,1,0,2,3,0,4,1,1,1,2,2,2,3,38,0,2,1,3,2,2,2,5,13,-91,1,1,2,1,2,1,2,9,4,4,2,-91,16,1,1,1,1,300
5434,2,1,1,0,1,4,1,15,-98,-98,2,2,-98,0,5,1,1,2,1,1,4,1,1,1,3,27,7,2,3,3,1,2,2,5,15,-91,1,2,2,1,2,2,2,9,4,4,2,-91,10,10,1,4,1,5000
21060,2,1,2,0,1,1,1,16,15,1,2,2,1,0,2,2,0,7,1,4,5,2,1,1,3,34,5,2,3,3,2,1,2,5,16,-91,1,1,2,1,2,1,2,1,4,4,2,-91,12,7,1,7,2,1000
37460,2,1,2,1,1,2,1,9,4,1,2,2,1,0,2,2,0,1,1,-1,3,2,2,2,3,35,0,2,2,4,2,2,2,5,15,-91,2,1,2,1,2,1,1,9,4,4,2,-91,12,2,1,7,2,300
-99,2,2,1,0,1,5,1,20,-99,1,2,2,1,0,2,1,0,-99,1,-1,-91,-92,1,2,3,19,3,2,4,1,1,2,2,5,7,-91,1,1,2,1,2,2,2,9,4,4,2,-91,10,6,1,3,5,300
24000,4,1,2,2,1,2,1,15,14,1,2,2,1,0,2,3,0,4,1,-1,1,2,1,1,3,34,7,2,4,4,2,1,2,1,8,-91,1,2,2,1,2,2,2,9,4,4,2,-91,12,1,1,4,1,6500
31000,4,1,2,0,1,2,1,14,8,1,2,2,1,0,2,2,0,2,1,2,3,1,1,2,3,35,2,2,3,4,1,2,2,4,16,-91,2,2,2,1,2,2,2,9,4,4,2,-91,13,5,1,4,1,400
5512,2,1,2,0,1,1,1,13,-98,-98,2,2,-98,0,5,1,1,3,1,3,2,2,2,1,2,37,0,2,1,3,2,2,2,2,14,-91,2,1,2,2,2,1,2,7,4,4,2,-91,5,6,2,5,13,1500
22522.4,2,1,2,2,1,2,1,14,9,1,2,2,1,0,2,3,0,2,2,1,-91,1,1,2,3,29,8,2,3,2,1,2,2,5,16,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,12,0,1,5,1,2000
20532.72,2,1,2,0,1,2,1,16,9,1,2,2,1,0,2,2,0,6,1,3,3,2,1,1,3,29,5,2,3,2,2,2,2,5,15,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,17,5,2,2,2,5000
-92,2,1,2,1,1,2,1,9,16,1,2,2,1,0,3,2,0,7,1,2,3,2,2,1,3,40,0,2,1,3,2,2,2,5,9,-91,1,2,2,1,2,2,2,9,4,4,2,-91,17,0,1,4,2,1500
-999,2,1,2,0,1,2,2,8,15,1,2,2,1,0,2,2,0,4,1,2,3,2,2,2,3,39,0,2,2,3,2,2,2,5,16,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,17,0,2,2,1,8000
19874.92,2,1,2,2,1,2,1,13,20,1,2,2,1,0,2,3,0,7,1,4,1,2,1,2,3,33,0,2,1,2,1,2,2,4,11,-91,1,1,1,1,2,2,2,9,4,4,2,-91,11,1,1,7,3,1100
5569.2,2,1,2,1,1,2,1,15,-99,-99,2,2,-99,0,3,2,0,3,1,2,5,2,1,2,3,27,0,2,2,2,1,2,2,5,11,-91,1,2,2,1,2,2,2,9,4,4,2,-91,7,0,1,2,1,1500
17880.2,2,1,2,0,1,2,1,16,16,1,2,2,1,0,2,2,0,6,1,4,1,1,1,1,3,40,3,2,4,3,1,2,2,4,15,-91,1,1,1,1,2,1,1,9,4,4,2,-91,15,2,1,4,1,3000
-92,2,1,2,0,1,2,1,4,2,1,2,2,1,0,2,2,0,1,1,1,2,1,1,1,3,28,0,2,2,2,1,2,2,5,15,-91,1,1,2,1,2,2,2,9,4,4,2,-91,15,6,1,4,1,3000
5616,2,1,2,2,1,5,1,15,-98,-98,2,2,-98,0,5,3,1,3,1,-1,1,2,1,1,3,32,1,1,2,3,1,2,2,5,15,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,16,3,1,4,1,1400
5616,1,1,1,1,1,4,2,1,-98,-98,1,1,-98,0,1,2,1,6,6,2,5,2,1,2,3,39,3,1,2,3,1,2,2,5,18,-91,1,1,2,2,2,2,2,9,4,4,2,-91,10,0,1,4,1,2000
5616,2,1,2,0,1,5,1,4,-98,-98,2,2,-98,0,5,1,1,7,1,3,3,2,1,1,2,35,5,2,2,6,2,1,2,5,16,-91,1,1,2,1,2,2,2,9,4,4,2,-91,11,3,1,4,1,12400
-92,2,1,1,1,1,2,1,15,2,1,2,2,1,0,5,3,0,3,1,-1,5,2,1,2,3,42,3,2,1,3,2,2,2,5,18,-91,1,2,2,1,2,2,2,9,4,4,2,-91,14,0,2,2,1,14000
5625.36,2,1,2,0,1,2,1,8,-98,-98,2,2,-98,0,5,2,1,6,1,3,4,2,2,2,3,39,0,2,2,-91,2,2,2,5,17,-91,2,1,2,1,2,2,2,9,4,4,2,-91,5,0,1,7,2,200
5636.8,2,2,2,1,1,5,2,9,-98,-98,2,2,-98,0,1,2,1,6,1,-1,5,2,1,1,3,32,2,2,1,5,2,2,2,5,7,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,15,0,1,7,6,42000
39295.36,2,1,2,1,1,2,1,20,20,1,2,2,1,0,3,2,0,5,1,4,2,1,2,1,3,32,1,2,-1,2,2,1,2,5,7,-91,1,1,2,1,2,1,2,4,4,2,2,-91,8,0,2,4,1,9000
22021.48,2,1,2,1,1,2,1,20,15,1,2,2,1,0,2,2,0,5,1,2,5,2,1,1,3,41,0,2,1,3,2,2,2,5,17,-91,1,1,2,1,2,2,2,9,4,4,2,-91,9,0,1,7,2,17000
-99,2,1,2,1,1,5,1,15,-99,1,2,2,1,0,2,2,0,-99,1,2,3,2,2,2,3,29,0,2,1,3,2,2,2,2,13,-91,1,2,2,1,2,2,2,9,4,4,2,-91,6,0,1,4,2,2000
55668,2,1,2,3,1,2,1,1,1,1,2,2,1,0,2,4,0,4,1,2,1,2,1,2,3,41,0,2,1,2,2,2,2,5,18,-91,1,1,2,2,2,2,2,9,4,4,2,-91,14,0,1,4,1,1500
27549.6,2,1,2,0,1,2,1,8,13,1,2,2,1,0,2,2,0,2,1,3,3,2,1,2,3,34,4,2,3,2,1,2,2,2,13,-91,1,2,1,1,2,1,1,9,4,4,2,-91,7,0,2,2,1,2000
19507.28,2,1,2,0,1,2,1,14,9,1,2,2,1,0,2,2,0,5,1,1,0,1,2,1,3,12,0,2,2,4,1,2,2,2,9,-91,2,2,2,1,2,1,1,9,4,4,2,-91,8,0,1,7,1,6000
5720,2,1,2,2,1,4,2,20,-98,-98,2,2,-98,0,4,3,1,7,1,2,3,2,1,1,3,37,5,2,4,3,1,1,2,3,13,-91,1,2,2,2,2,2,2,9,4,4,2,-91,9,1,1,2,5,1300
5720,2,1,1,1,1,2,1,20,-98,-98,2,2,-98,0,5,2,1,3,3,2,5,2,2,2,3,34,0,2,1,6,2,2,1,5,13,-91,1,1,2,2,2,2,2,9,4,4,2,-91,13,10,1,4,1,14000
17720,2,1,2,0,1,2,1,20,20,1,2,2,1,0,2,1,0,4,1,3,2,1,1,2,3,27,0,2,1,3,2,2,2,5,17,-91,1,1,2,1,2,2,2,9,4,4,2,-91,13,2,1,5,1,2000
37960,4,1,2,1,1,2,1,2,4,1,2,2,1,0,2,2,0,2,1,2,2,2,2,1,3,36,2,2,2,5,2,2,2,5,19,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,15,0,1,4,3,12000
59048,2,1,2,1,1,2,1,19,8,1,2,2,1,0,3,2,0,2,1,3,1,2,2,2,1,36,1,2,1,4,2,2,2,5,14,-91,1,1,2,1,1,-91,-91,2,4,4,2,-91,11,0,2,5,2,60090
29246,2,1,2,1,1,2,1,16,13,1,2,2,1,0,2,2,0,4,1,2,-91,2,2,2,3,34,0,2,1,3,2,2,2,5,7,-91,1,2,2,1,2,2,2,9,4,4,2,-91,8,1,1,7,1,2000
54754.84,2,1,2,0,1,2,1,19,4,1,2,2,1,0,2,2,0,2,1,2,4,2,2,2,2,35,0,2,1,-91,2,2,2,5,13,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,15,0,1,7,4,0
20957.04,2,1,2,3,1,2,1,5,16,1,2,2,1,0,2,4,0,6,1,1,4,2,1,1,3,44,0,2,1,2,2,2,2,5,16,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,18,1,2,4,1,25000
47760,2,1,1,1,1,2,1,15,3,1,2,2,1,0,2,2,0,2,1,1,5,2,-1,2,3,37,1,2,1,3,1,2,2,5,11,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,13,0,1,7,1,1000
38187.6,2,1,2,0,1,2,1,6,9,1,2,2,1,0,2,1,0,3,1,2,3,2,1,2,3,27,1,2,1,3,2,2,2,5,13,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,13,5,1,7,1,2500
24130.6,2,1,2,1,1,4,1,20,15,1,2,2,1,0,3,3,0,7,1,1,5,2,2,1,3,37,6,2,4,2,2,2,2,5,13,-91,2,1,2,1,2,1,2,3,4,1,2,-91,16,1,1,2,1,3000
5818.8,1,1,2,1,1,4,2,9,-98,-98,1,1,-98,0,5,2,1,5,1,2,3,1,1,2,1,36,1,2,2,1,1,2,2,3,13,-91,1,2,2,1,2,2,2,9,4,4,2,-91,8,5,2,4,1,3000
-99,2,1,2,1,1,2,1,15,-99,1,2,2,1,0,2,4,0,3,1,1,4,1,1,2,3,20,3,2,1,1,1,2,2,5,15,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,10,5,1,7,3,32000
5824,2,1,2,0,1,2,1,16,16,3,2,2,6,0,3,1,0,6,1,2,2,2,1,2,3,33,0,1,2,2,1,2,2,5,15,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,13,9,2,2,1,13000
22932,5,1,2,1,1,5,1,16,13,1,3,3,1,0,2,2,0,2,1,2,2,1,1,2,3,37,1,2,3,2,1,2,1,5,10,-91,1,2,2,1,2,2,2,9,4,4,2,-91,10,0,1,5,1,6000
-92,2,1,2,2,1,2,1,5,4,1,2,2,1,0,2,3,0,2,3,2,4,2,2,2,3,44,0,2,1,-91,2,2,2,5,11,-91,2,1,2,2,2,1,2,3,4,1,2,-91,14,1,1,4,1,13000
16850,2,1,2,0,1,2,1,2,20,1,2,2,1,0,2,1,0,-94,3,1,3,2,2,2,1,37,0,2,1,5,2,2,2,5,19,-91,2,1,2,1,2,2,2,3,4,1,2,-91,17,0,1,7,1,1000
21850,2,1,1,1,1,4,1,7,13,1,2,2,1,0,2,2,0,4,1,2,1,2,1,2,2,39,1,2,1,3,2,2,2,5,16,-91,1,1,2,1,2,2,2,9,4,4,2,-91,17,1,1,4,3,30000
27150,2,1,2,1,1,2,1,2,2,1,2,2,1,0,2,1,0,2,1,1,2,2,-1,2,3,34,0,2,1,2,1,2,2,5,10,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,16,4,1,4,6,5000
35850,2,1,2,2,1,1,1,20,1,1,2,2,1,0,2,4,0,2,4,1,5,2,2,2,3,25,10,2,4,-91,2,2,2,5,13,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,12,10,1,1,1,7000
-99,2,1,2,1,1,2,1,15,-99,1,2,2,1,0,2,2,0,-99,1,1,2,2,2,2,3,46,0,2,1,4,2,2,2,5,17,-91,1,2,2,1,2,2,2,9,4,4,2,-91,13,1,1,7,1,10000
31868,2,1,2,0,1,2,1,15,13,1,2,2,1,0,2,1,0,7,1,4,0,2,1,2,2,25,0,1,1,-1,1,1,2,5,11,-91,1,2,1,1,2,1,1,9,4,4,1,2,17,6,1,4,1,2000
5882.24,2,1,2,1,1,4,1,15,15,3,2,2,8,0,2,3,0,6,1,1,3,2,2,1,3,34,-92,-1,-92,3,2,2,2,5,10,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,7,0,1,2,1,5000
17867.2,2,1,2,1,1,2,1,8,4,2,2,2,2,0,3,3,0,2,1,1,2,1,1,1,3,31,1,2,2,4,1,2,2,5,12,-91,1,1,2,1,2,1,2,3,4,1,2,-91,14,0,1,5,14,10000
-92,2,1,2,2,1,2,1,8,4,1,2,2,1,0,2,3,0,4,1,2,2,2,1,2,3,38,0,2,1,2,1,1,2,5,15,-91,1,1,2,1,2,2,2,9,4,4,2,-91,15,0,1,5,1,400
-1,2,1,2,0,1,2,1,5,15,1,2,2,1,0,2,1,0,3,1,1,5,2,2,2,3,43,5,2,3,5,2,2,2,5,16,-91,1,1,2,1,2,2,2,3,4,1,2,-91,14,0,1,7,11,9000
20928,2,1,1,0,1,2,1,20,13,1,2,2,1,1,2,1,0,4,1,1,5,2,1,1,3,37,5,2,3,3,2,2,2,5,14,-91,2,2,2,2,1,-91,-91,1,4,4,2,-91,16,4,1,4,6,1000
5965.44,2,1,2,1,1,2,1,14,20,3,2,2,8,0,2,3,0,-94,1,1,1,2,-92,1,3,36,0,2,2,2,1,2,2,5,7,-91,2,2,2,1,2,1,1,9,4,4,2,-91,15,0,2,2,1,10000
21574.8,2,1,2,1,1,2,1,15,1,1,2,2,1,0,2,2,0,6,1,1,3,2,1,2,3,43,2,2,3,3,1,2,2,5,16,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,15,0,1,4,1,34000
